id,name,calcium_amount_mg,fat_amount_g,iron_amount_mg,protein_amount_g,calories_amount_kcal,sugar_amount_g,sodium_amount_mg,saturated_fat_amount_g,fiber_amount_g,carbohydrates_amount_g,pct_protein,pct_fat,pct_carbs,flavor,savory,sweet,salty,sour,bitter,fatty,spicy,neutral,texture,soft,tender,juicy,smooth,chewy,crunchy,liquid,creamy,crispy,powdery,flaky,gooey,slimy,moist,crumbly,fluffy,moist,sticky,dry,oily,hard
1032046,dijon mustard,6.3,0.34,0.16,0.43,6.1,0.14,110,0.03,0.43,0.53,24.77,44.33,30.90,spicy; sour; salty,0,0,1,1,0,0,1,0,smooth,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1032047,pink himalayan salt,1.2,0,0.02,0,0,0,1937.9,0,0,0,0.00,0.00,0.00,salty,0,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1032050,coconut extract,0.55,0,0.01,0,14.4,0.63,0.45,0,0,0.63,0.47,1.05,98.48,sweet,0,1,0,0,0,0,0,0,liquid,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1032053,seasoned rice vinegar,0.9,0,0,0,2.7,0.01,0.3,0,0,0.01,0.00,0.00,2.40,sour; salty,0,0,1,1,0,0,0,0,liquid,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1032068,champagne vinegar,0.9,0,0.07,0.01,2.85,0,1.2,0,0,0.04,12.90,0.00,87.10,sour,0,0,0,1,0,0,0,0,liquid,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1034053,extra virgin olive oil,0.14,14,0.08,0,123.76,0,0.28,1.93,0,0,0.00,100.00,0.00,fatty,0,0,0,0,0,1,0,0,oily,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1036076,bouillon granules,3.6,0.24,0.13,1.04,10.2,0.87,1440,0.12,0,0.97,40.80,21.23,37.97,salty; savory,1,0,1,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1037063,sausage links,5.04,14.86,0.62,8.45,170.24,0,356.16,4.93,0,0,20.18,79.82,0.00,savory; salty; fatty,1,0,1,0,0,1,0,0,tender; juicy,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1039003,mcintosh apple,10.92,0.31,0.22,0.47,94.64,18.93,1.82,0.05,4.37,25.12,1.80,2.65,95.55,sweet; sour,0,1,0,1,0,0,0,0,juicy; soft; moist,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1039037,hass avocado,12,14.7,0.55,2,160,0.66,7,2.13,6.7,8.53,4.59,75.85,19.56,fatty; savory,1,0,0,0,0,1,0,0,smooth; creamy,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1039195,oil cured black olives,7.8,2.3,0.07,0.15,21.75,0.08,234,0.3,0.5,0.58,2.62,87.61,9.77,salty; fatty; savory,1,0,1,0,0,1,0,0,chewy; soft; oily,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1039354,pineapple tidbits,26.4,0.18,0.46,0.84,99,23.53,1.65,0.01,2.14,25.67,3.13,1.52,95.35,sweet; sour,0,1,0,1,0,0,0,0,juicy; soft,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1041009,cheese,197.96,9.52,0.04,6.52,114.24,0.09,183.12,5.38,0,0.68,22.79,74.82,2.39,salty; fatty,0,0,1,0,0,1,0,0,creamy; soft,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1042009,pimenton de la vera,16.5,0.71,0.87,0.67,14.1,0.36,82,0.12,1.74,2.48,14.13,33.72,52.15,spicy,0,0,0,0,0,0,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1042027,seasoning,79.85,0.21,1.84,0.45,13.25,0.2,1.25,0.08,2.13,3.45,10.28,11.00,78.72,savory; salty,1,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1042035,apple pie spice,34.1,0.63,0.99,0.29,17.1,0.39,2.6,0.33,0.74,3.46,5.57,27.42,67.01,sweet; spicy,0,1,0,0,0,0,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1042046,yellow mustard,6.3,0.34,0.16,0.43,6.1,0.14,110,0.03,0.43,0.53,24.77,44.33,30.90,sour; spicy; salty,0,0,1,1,0,0,1,0,smooth,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1042047,seasoned salt,1.2,0,0.02,0,0,0,1937.9,0,0,0,0.00,0.00,0.00,salty; savory,1,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1042050,bourbon vanilla extract,0.55,0,0.01,0,14.4,0.63,0.45,0,0,0.63,0.47,1.05,98.48,sweet,0,1,0,0,0,0,0,0,oily,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1042053,tarragon vinegar,0.9,0,0,0,2.7,0.01,0.3,0,0,0.01,0.00,0.00,2.40,sour,0,0,0,1,0,0,0,0,liquid,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1044053,basil oil,0.14,14,0.08,0,123.76,0,0.28,1.93,0,0,0.00,100.00,0.00,savory; fatty,1,0,0,0,0,1,0,0,oily; smooth,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1047063,sausage patties,5.04,14.86,0.62,8.45,170.24,0,356.16,4.93,0,0,20.18,79.82,0.00,savory; salty; fatty,1,0,1,0,0,1,0,0,tender; juicy; soft,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1049003,fuji apple,10.92,0.31,0.22,0.47,94.64,18.93,1.82,0.05,4.37,25.12,1.80,2.65,95.55,sweet,0,1,0,0,0,0,0,0,crunchy; juicy; crispy; moist,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
1049037,avocado halves,12,14.7,0.55,2,160,0.66,7,2.13,6.7,8.53,4.59,75.85,19.56,fatty,0,0,0,0,0,1,0,0,soft; creamy,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1049195,pimento stuffed green olives,7.8,2.3,0.07,0.15,21.75,0.08,234,0.3,0.5,0.58,2.62,87.61,9.77,salty; savory,1,0,1,0,0,0,0,0,tender; soft; juicy,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1051009, cheddar cheese,197.96,9.52,0.04,6.52,114.24,0.09,183.12,5.38,0,0.68,22.79,74.82,2.39,salty; fatty,0,0,1,0,0,1,0,0,hard; crumbly,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1052009,ground chipotle chile pepper,16.5,0.71,0.87,0.67,14.1,0.36,82,0.12,1.74,2.48,14.13,33.72,52.15,spicy; savory,1,0,0,0,0,0,1,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1052027,pizza seasoning,79.85,0.21,1.84,0.45,13.25,0.2,1.25,0.08,2.13,3.45,10.28,11.00,78.72,spicy; savory,1,0,0,0,0,0,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1052034,old bay seasoning,49.8,0.38,1.76,0.48,15.35,0.15,1.35,0.16,0.56,3.28,10.41,18.39,71.20,salty; spicy; savory,1,0,1,0,0,0,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1052035,gingerbread spice,34.1,0.63,0.99,0.29,17.1,0.39,2.6,0.33,0.74,3.46,5.57,27.42,67.01,sweet; spicy; savory,1,1,0,0,0,0,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1052047,celery salt,1.2,0,0.02,0,0,0,1937.9,0,0,0,0.00,0.00,0.00,salty; savory,1,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1052050,vanilla,0.55,0,0.01,0,14.4,0.63,0.45,0,0,0.63,0.47,1.05,98.48,sweet,0,1,0,0,0,0,0,0,soft; moist,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1054053,light olive oil,0.14,14,0.08,0,123.76,0,0.28,1.93,0,0,0.00,100.00,0.00,fatty; bitter,0,0,0,0,1,1,0,0,oily,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1055062,boneless skinless chicken breast,7,3.63,0.52,29.72,159.6,0,162.4,0.79,0,0,78.46,21.54,0.00,savory,1,0,0,0,0,0,0,0,tender; moist,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1059003,red delicious apple,10.92,0.31,0.22,0.47,94.64,18.93,1.82,0.05,4.37,25.12,1.80,2.65,95.55,sweet,0,1,0,0,0,0,0,0,soft; moist,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1059195,black olives,7.8,2.3,0.07,0.15,21.75,0.08,234,0.3,0.5,0.58,2.62,87.61,9.77,salty; fatty; savory,1,0,1,0,0,1,0,0,tender; smooth; oily,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1062009,aleppo pepper,16.5,0.71,0.87,0.67,14.1,0.36,82,0.12,1.74,2.48,14.13,33.72,52.15,spicy; sweet,0,1,0,0,0,0,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1062027,ras el hanout,79.85,0.21,1.84,0.45,13.25,0.2,1.25,0.08,2.13,3.45,10.28,11.00,78.72,sweet; sour,0,1,0,1,0,0,0,0,soft; juicy; tender,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1062034,barbecue seasoning,49.8,0.38,1.76,0.48,15.35,0.15,1.35,0.16,0.56,3.28,10.41,18.39,71.20,salty; spicy; savory,1,0,1,0,0,0,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1062047,garlic salt,1.2,0,0.02,0,0,0,1937.9,0,0,0,0.00,0.00,0.00,salty; savory,1,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1064053,virgin olive oil,0.14,14,0.08,0,123.76,0,0.28,1.93,0,0,0.00,100.00,0.00,fatty; savory,1,0,0,0,0,1,0,0,oily,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1065062,meat,7,3.63,0.52,29.72,159.6,0,162.4,0.79,0,0,78.46,21.54,0.00,savory; salty; fatty,1,0,1,0,0,1,0,0,tender; juicy; moist,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1069003,green apple,10.92,0.31,0.22,0.47,94.64,18.93,1.82,0.05,4.37,25.12,1.80,2.65,95.55,sweet; sour,0,1,0,1,0,0,0,0,juicy; crunchy; moist,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1069195,manzanilla olives,7.8,2.3,0.07,0.15,21.75,0.08,234,0.3,0.5,0.58,2.62,87.61,9.77,salty; savory,1,0,1,0,0,0,0,0,soft; smooth,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1072009,gochugaru,16.5,0.71,0.87,0.67,14.1,0.36,82,0.12,1.74,2.48,14.13,33.72,52.15,spicy; savory,1,0,0,0,0,0,1,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1072034,pork seasoning,49.8,0.38,1.76,0.48,15.35,0.15,1.35,0.16,0.56,3.28,10.41,18.39,71.20,spicy; salty; savory,1,0,1,0,0,0,1,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1072047,onion salt,1.2,0,0.02,0,0,0,1937.9,0,0,0,0.00,0.00,0.00,salty; savory,1,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1075062,chicken breast meat,7,3.63,0.52,29.72,159.6,0,162.4,0.79,0,0,78.46,21.54,0.00,savory,1,0,0,0,0,0,0,0,tender; moist,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1079003,red apple,10.92,0.31,0.22,0.47,94.64,18.93,1.82,0.05,4.37,25.12,1.80,2.65,95.55,sweet; sour,0,1,0,1,0,0,0,0,crunchy; juicy; crispy,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1082009,chipotle pepper flakes,9.9,0.43,0.52,0.4,8.46,0.22,49.2,0.07,1.04,1.49,14.13,33.72,52.15,spicy,0,0,0,0,0,0,1,0,crunchy,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1082034,chicken seasoning,49.8,0.38,1.76,0.48,15.35,0.15,1.35,0.16,0.56,3.28,10.41,18.39,71.20,savory; spicy,1,0,0,0,0,0,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1089003,granny smith apple,10.92,0.31,0.22,0.47,94.64,18.93,1.82,0.05,4.37,25.12,1.80,2.65,95.55,sour; sweet,0,1,0,1,0,0,0,0,crunchy; juicy; moist,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1092034,fish seasoning,49.8,0.38,1.76,0.48,15.35,0.15,1.35,0.16,0.56,3.28,10.41,18.39,71.20,salty; savory,1,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1092047,fine salt,1.2,0,0.02,0,0,0,1937.9,0,0,0,0.00,0.00,0.00,salty,0,0,1,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1099003,pink lady apple,10.92,0.31,0.22,0.47,94.64,18.93,1.82,0.05,4.37,25.12,1.80,2.65,95.55,sweet; sour,0,1,0,1,0,0,0,0,crunchy; juicy; crispy,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1102047,salt and pepper,1.2,0,0.02,0,0,0,1937.9,0,0,0,0.00,0.00,0.00,salty; spicy; savory,1,0,1,0,0,0,1,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1109003,gala apple,10.92,0.31,0.22,0.47,94.64,18.93,1.82,0.05,4.37,25.12,1.80,2.65,95.55,sweet; sour,0,1,0,1,0,0,0,0,juicy; crunchy; crispy,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1112047,rock salt,1.2,0,0.02,0,0,0,1937.9,0,0,0,0.00,0.00,0.00,salty,0,0,1,0,0,0,0,0,hard,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1421111,blue food color,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,,0,0,0,0,0,0,0,0,liquid,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1431111,yellow food color,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,,0,0,0,0,0,0,0,0,liquid,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1441111,green food color,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,,0,0,0,0,0,0,0,0,liquid,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1451111,red food color,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,,0,0,0,0,0,0,0,0,liquid,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1461111,orange food color,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,sweet,0,1,0,0,0,0,0,0,liquid,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10010005,pork belly slices,4.25,45.06,0.44,7.94,440.3,0,27.2,16.43,0,0,7.26,92.74,0.00,savory; salty; fatty,1,0,1,0,0,1,0,0,tender; juicy; crispy; moist; oily,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0
10010014,gammon steak,20.4,4.98,1.14,37.08,204,0,129.2,1.61,0,0,76.79,23.21,0.00,salty; savory; fatty,1,0,1,0,0,1,0,0,tender; moist,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
10010062,pork chops,9.8,9.72,0.7,30.17,217,0,67.2,3.43,0,0,57.98,42.02,0.00,savory; salty; fatty,1,0,1,0,0,1,0,0,tender; juicy; moist,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
10010066,pork cutlets,5.65,3.86,0.58,25.32,143.51,0,55.37,1.37,0,0,74.44,25.56,0.00,savory; salty; fatty,1,0,1,0,0,1,0,0,tender; juicy; moist; crispy,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
10010084,pork steaks,19.6,7.99,1.68,26.22,184.8,0,91,2.8,0,0,59.31,40.69,0.00,savory; fatty,1,0,0,0,0,1,0,0,tender; juicy; moist,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
10010088,pork spare ribs,25.5,39.78,1.55,26.3,470.9,0,137.7,12.8,0,0,22.71,77.29,0.00,savory; fatty,1,0,0,0,0,1,0,0,tender; juicy; moist,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
10010123,prosciutto,1.4,11.11,0.11,3.53,116.76,0,185.36,3.72,0,0.36,12.23,86.53,1.24,salty; savory; fatty,1,0,1,0,0,1,0,0,chewy; tender; moist,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
10010151,ham slices,3.92,9.39,0.49,12.08,136.08,0,664.72,3.35,0,0,36.37,63.63,0.00,salty; savory,1,0,1,0,0,0,0,0,tender; moist,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
10010219,pork,19.6,29.67,1.23,23.63,368.2,,78.4,11.02,0,0,26.15,73.85,0.00,savory; salty; fatty,1,0,1,0,0,1,0,0,tender; juicy; moist,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
10010225,pork roast,17,13.8,1.84,76.13,448.8,0,166.6,4.24,0,0,71.02,28.98,0.00,savory; fatty,1,0,0,0,0,1,0,0,tender; moist,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
10011001,broccoli sprouts,9.6,0.21,0.29,1.2,6.9,0.06,1.8,0.02,0.57,0.63,52.21,20.31,27.48,bitter; savory,1,0,0,0,1,0,0,0,crunchy; moist,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
10011011,white asparagus,20.4,0.1,1.82,1.87,17,1.6,1.7,0.03,1.78,3.3,34.65,4.25,61.10,  bitter,0,0,0,0,1,0,0,0,tender; moist,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
10011043,mung bean sprouts,7.15,0.1,0.5,1.67,16.5,2.27,3.3,0.03,0.99,3.27,32.39,4.32,63.29,savory,1,0,0,0,0,0,0,0,crunchy; tender; juicy,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10011052,runner beans,31.45,0.19,0.88,1.56,26.35,2.77,5.1,0.04,2.3,5.92,19.69,5.33,74.98,savory,1,0,0,0,0,0,0,0,tender; crunchy; moist,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
10011080,golden beet,13.6,0.14,0.68,1.37,36.55,5.75,66.3,0.02,2.38,8.13,13.94,3.31,82.75,sweet,0,1,0,0,0,0,0,0,tender; moist,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
10011086,mangold,99.45,0.11,2.18,1.87,18.7,0.43,192.1,0.02,3.14,3.68,32.25,4.29,63.46,bitter; savory,1,0,0,0,1,0,0,0,tender; moist,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
10011090,broccoli florets,39.95,0.31,0.62,2.4,28.9,1.45,28.05,0.1,2.21,5.64,27.40,8.09,64.51,bitter; savory,1,0,0,0,1,0,0,0,tender; moist,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
10011109,coleslaw mix,34,0.09,0.4,1.09,21.25,2.72,15.3,0.03,2.13,4.93,17.52,3.08,79.40,sweet; sour,0,1,0,1,0,0,0,0,crunchy; crispy,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
10011111,banana leaves,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,savory,1,0,0,0,0,0,0,0,soft,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10011114,savoy cabbage leaves,29.75,0.09,0.34,1.7,22.95,1.93,23.8,0.01,2.63,5.18,24.02,2.70,73.28,  bitter; savory,1,0,0,0,1,0,0,0,tender; soft; moist,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
10011116,bok choy leaves,89.25,0.17,0.68,1.27,11.05,1,55.25,0.02,0.85,1.85,36.32,10.90,52.78,bitter,0,0,0,0,1,0,0,0,tender; soft; moist,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
10011119,napa cabbage leaves,65.45,0.17,0.26,1.02,13.6,1.2,7.65,0.04,1.02,2.75,24.59,9.22,66.19,savory,1,0,0,0,0,0,0,0,tender; soft; moist,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
10011135,cauliflower florets,18.7,0.24,0.36,1.63,21.25,1.62,25.5,0.11,1.7,4.22,25.53,8.38,66.09,  bitter,0,0,0,0,1,0,0,0,tender; moist; crunchy,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
10011143,celery leaves,4,0.02,0.02,0.07,1.4,0.13,8,0,0.16,0.3,17.07,9.46,73.47,savory,1,0,0,0,0,0,0,0,soft; moist,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
10011151,red belgian endive,16.15,0.09,0.2,0.76,14.45,,1.7,0.02,2.63,3.4,17.56,4.39,78.05,bitter; savory,1,0,0,0,1,0,0,0,crunchy; crispy,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
10011165,culantro,3.35,0.03,0.09,0.11,1.15,0.04,2.3,0,0.14,0.18,30.56,16.79,52.65,savory; spicy,1,0,0,0,0,0,1,0,soft; tender,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10011167,fresh corn kernels,2,1.35,0.52,3.27,86,6.26,15,0.32,2,18.7,13.08,12.15,74.77,sweet,0,1,0,0,0,0,0,0,juicy; soft,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10011168,baby corn,2.55,1.27,0.38,2.9,81.6,3.86,0.85,0.17,2.04,17.83,12.28,12.16,75.56,sweet; savory,1,1,0,0,0,0,0,0,crunchy; moist,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
10011205,persian cucumber,16,0.11,0.28,0.65,15,1.67,2,0.04,0.5,3.63,14.36,5.47,80.17,savory;   bitter,1,0,0,0,1,0,0,0,crunchy; juicy; crispy,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
10011215,bottled garlic,9.05,0.03,0.09,0.32,7.45,0.05,0.85,0,0.1,1.65,15.67,2.77,81.56,savory; spicy,1,0,0,0,0,0,1,0,soft; smooth,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10011216,bottled ginger,0.8,0.04,0.03,0.09,4,0.09,0.65,0.01,0.1,0.89,8.55,7.93,83.52,spicy; sweet,0,1,0,0,0,0,1,0,soft; smooth,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10011233,lacinato kale,215.9,1.27,1.36,2.48,29.75,0.68,45.05,0.15,3.48,3.76,27.31,31.35,41.34,  bitter,0,0,0,0,1,0,0,0,chewy; tender,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10011238,mixed mushrooms,1.7,0.42,0.35,1.9,28.9,2.02,7.65,,2.13,5.77,22.11,10.88,67.01,savory,1,0,0,0,0,0,0,0,tender; chewy,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10011246,baby leeks,33.63,0.17,1.2,0.86,34.77,2.22,11.4,0.02,1.03,8.09,9.16,4.12,86.72,sweet; savory,1,1,0,0,0,0,0,0,tender; soft,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10011250,butter lettuce leaves,29.75,0.19,1.05,1.15,11.05,0.8,4.25,0.02,0.94,1.9,33.13,12.15,54.72,  bitter,0,0,0,0,1,0,0,0,soft; tender; moist,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
10011251,romaine hearts,28.05,0.25,0.82,1.05,14.45,1.01,6.8,0.03,1.78,2.8,23.68,12.99,63.33,savory,1,0,0,0,0,0,0,0,crunchy; moist,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
10011252,iceburg lettuce leaves,15.3,0.12,0.35,0.76,11.9,1.67,8.5,0.02,1.02,2.52,21.51,7.53,70.96,sweet; sour,0,1,0,1,0,0,0,0,liquid,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10011253,curly leaf lettuce leaves,30.6,0.13,0.73,1.16,12.75,0.66,23.8,0.02,1.11,2.44,29.78,7.39,62.83,bitter,0,0,0,0,1,0,0,0,crunchy; crispy,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
10011257,red leaf lettuce leaves,28.05,0.19,1.02,1.13,11.05,0.41,21.25,0.02,0.76,1.92,32.56,12.12,55.32,savory,1,0,0,0,0,0,0,0,soft; moist,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
10011266,chestnut mushrooms,15.3,0.09,0.34,2.13,18.7,1.46,5.1,0.01,0.51,3.65,35.59,3.20,61.21,savory,1,0,0,0,0,0,0,0,tender; soft,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10011268,dried porcini mushrooms,1.65,0.15,0.26,1.44,44.4,0.33,1.95,0.03,1.73,11.31,10.99,2.56,86.45,savory,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10011270,mizuna,97.75,0.36,1.39,2.43,22.95,1.12,17,0.01,2.72,3.97,33.75,11.15,55.10,bitter; spicy,0,0,0,0,1,0,1,0,tender; crispy,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
10011282,red onion,19.55,0.09,0.18,0.94,34,3.6,3.4,0.04,1.45,7.94,10.31,2.11,87.58,savory; sweet; spicy,1,1,0,0,0,0,1,0,tender; soft,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
