id,serving_size_g,name,aisle,image,consistency,category_path,copper_amount,copper_unit,copper_pct_daily,manganese_amount,manganese_unit,manganese_pct_daily,net_carbohydrates_amount,net_carbohydrates_unit,net_carbohydrates_pct_daily,mono_unsaturated_fat_amount,mono_unsaturated_fat_unit,mono_unsaturated_fat_pct_daily,vitamin_c_amount,vitamin_c_unit,vitamin_c_pct_daily,fluoride_amount,fluoride_unit,fluoride_pct_daily,vitamin_k_amount,vitamin_k_unit,vitamin_k_pct_daily,carbohydrates_amount,carbohydrates_unit,carbohydrates_pct_daily,lycopene_amount,lycopene_unit,lycopene_pct_daily,vitamin_b12_amount,vitamin_b12_unit,vitamin_b12_pct_daily,sugar_amount,sugar_unit,sugar_pct_daily,vitamin_b3_amount,vitamin_b3_unit,vitamin_b3_pct_daily,vitamin_b1_amount,vitamin_b1_unit,vitamin_b1_pct_daily,sodium_amount,sodium_unit,sodium_pct_daily,protein_amount,protein_unit,protein_pct_daily,caffeine_amount,caffeine_unit,caffeine_pct_daily,zinc_amount,zinc_unit,zinc_pct_daily,selenium_amount,selenium_unit,selenium_pct_daily,vitamin_e_amount,vitamin_e_unit,vitamin_e_pct_daily,vitamin_b5_amount,vitamin_b5_unit,vitamin_b5_pct_daily,calcium_amount,calcium_unit,calcium_pct_daily,potassium_amount,potassium_unit,potassium_pct_daily,saturated_fat_amount,saturated_fat_unit,saturated_fat_pct_daily,vitamin_b2_amount,vitamin_b2_unit,vitamin_b2_pct_daily,cholesterol_amount,cholesterol_unit,cholesterol_pct_daily,fat_amount,fat_unit,fat_pct_daily,phosphorus_amount,phosphorus_unit,phosphorus_pct_daily,vitamin_a_amount,vitamin_a_unit,vitamin_a_pct_daily,vitamin_d_amount,vitamin_d_unit,vitamin_d_pct_daily,choline_amount,choline_unit,choline_pct_daily,poly_unsaturated_fat_amount,poly_unsaturated_fat_unit,poly_unsaturated_fat_pct_daily,vitamin_b6_amount,vitamin_b6_unit,vitamin_b6_pct_daily,calories_amount,calories_unit,calories_pct_daily,alcohol_amount,alcohol_unit,alcohol_pct_daily,folate_amount,folate_unit,folate_pct_daily,fiber_amount,fiber_unit,fiber_pct_daily,iron_amount,iron_unit,iron_pct_daily,folic_acid_amount,folic_acid_unit,folic_acid_pct_daily,magnesium_amount,magnesium_unit,magnesium_pct_daily,pct_protein,pct_fat,pct_carbs,weight_per_serving_amount,weight_per_serving_unit,prop_glycemic_index,prop_glycemic_load,prop_inflammation_score,prop_nutrition_score,flavonoid_cyanidin_mg,flavonoid_petunidin_mg,flavonoid_delphinidin_mg,flavonoid_malvidin_mg,flavonoid_pelargonidin_mg,flavonoid_peonidin_mg,flavonoid_catechin_mg,flavonoid_epigallocatechin_mg,flavonoid_epicatechin_mg,flavonoid_epicatechin_3-gallate_mg,flavonoid_epigallocatechin_3-gallate_mg,flavonoid_theaflavin_mg,flavonoid_thearubigins_mg,flavonoid_eriodictyol_mg,flavonoid_hesperetin_mg,flavonoid_naringenin_mg,flavonoid_apigenin_mg,flavonoid_luteolin_mg,flavonoid_isorhamnetin_mg,flavonoid_kaempferol_mg,flavonoid_myricetin_mg,flavonoid_quercetin_mg,"flavonoid_theaflavin-3,3'-digallate_mg",flavonoid_theaflavin-3'-gallate_mg,flavonoid_theaflavin-3-gallate_mg,flavonoid_gallocatechin_mg,estimated_cost_value,estimated_cost_unit,trans_fat_amount,trans_fat_unit,trans_fat_pct_daily,sugar_alcohol_amount,sugar_alcohol_unit,sugar_alcohol_pct_daily,flavor,texture,color_name,hex_code,allergens,diet
99305,30,absinthe,Alcoholic Beverages,green-liqueur.png,solid,liqueur|alcoholic drink|drink,0.0,mg,0.0,0.0,mg,0.0,1.8,g,0.65,0.0,g,0.0,0.0,mg,0.0,0.0,mg,0.0,0.0,µg,0.0,1.8,g,0.6,,,,0.0,µg,0.0,1.8,g,2.0,0.0,mg,0.0,0.0,mg,0.0,0.0,mg,0.0,0.0,g,0.0,0.0,mg,0.0,0.0,mg,0.0,0.0,µg,0.0,0.0,mg,0.0,0.0,mg,0.0,0.0,mg,0.0,0.0,mg,0.0,0.0,g,0.0,0.0,mg,0.0,0.0,mg,0.0,0.0,g,0.0,0.0,mg,0.0,0.0,IU,0.0,0.0,µg,0.0,,,,0.0,g,0.0,0.0,mg,0.0,122.1,kcal,6.11,15.62,g,100.0,0.0,µg,0.0,0.0,g,0.0,0.0,mg,0.0,,,,0.0,mg,0.0,0.0,0.0,100.0,30,g,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.1,USD,0.0,g,0.0,,,,bitter; licorice,liquid; thin,Green,#008000,,"gluten_free,ketogenic,lacto_vegetarian,low_fodmap,ovo_vegetarian,paleo,pescetarian,primal,vegan,vegetarian,whole30"
98896,120,acai juice,Beverages,acai-juice.jpg,liquid,fruit juice|juice|drink,0.0,mg,0.0,0.0,mg,0.0,14.23,g,5.18,0.0,g,0.0,2.03,mg,2.46,0.0,mg,0.0,0.0,µg,0.0,14.23,g,4.74,,,,0.0,µg,0.0,12.2,g,13.56,0.0,mg,0.0,0.0,mg,0.0,5.09,mg,0.22,0.5,g,1.01,0.0,mg,0.0,0.0,mg,0.0,0.0,µg,0.0,0.0,mg,0.0,0.0,mg,0.0,30.5,mg,3.05,38.14,mg,1.09,0.0,g,0.0,0.0,mg,0.0,0.0,mg,0.0,0.0,g,0.0,0.0,mg,0.0,152.54,IU,3.05,0.0,µg,0.0,,,,0.0,g,0.0,0.0,mg,0.0,71.18,kcal,3.56,0.0,g,100.0,0.0,µg,0.0,0.0,g,0.0,0.37,mg,2.07,,,,0.0,mg,0.0,3.42,0.0,96.58,120,g,0.0,0.0,0.0,0.5095652134522147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.27,USD,0.0,g,0.0,,,,tart; earthy; mild,liquid; smooth,Purple,#800080,,"gluten_free,ketogenic,lacto_vegetarian,low_fodmap,ovo_vegetarian,paleo,pescetarian,primal,vegan,vegetarian,whole30"
99094,5,acai powder,Health Foods,acai-berry-powder.jpg,solid,,0.0,mg,0.0,0.0,mg,0.0,0.0,g,0.0,0.0,g,0.0,0.0,mg,0.0,0.0,mg,0.0,0.0,µg,0.0,1.67,g,0.56,,,,0.0,µg,0.0,0.0,g,0.0,0.0,mg,0.0,0.0,mg,0.0,0.0,mg,0.0,0.0,g,0.0,0.0,mg,0.0,0.0,mg,0.0,0.0,µg,0.0,0.0,mg,0.0,0.0,mg,0.0,0.0,mg,0.0,0.0,mg,0.0,0.0,g,0.0,0.0,mg,0.0,0.0,mg,0.0,1.67,g,2.56,0.0,mg,0.0,0.0,IU,0.0,0.0,µg,0.0,,,,0.0,g,0.0,0.0,mg,0.0,25.0,kcal,1.25,0.0,g,100.0,0.0,µg,0.0,1.67,g,6.67,0.0,mg,0.0,,,,0.0,mg,0.0,0.0,69.23,30.77,5,g,0.0,0.0,0.0,0.290000003317128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.69,USD,0.0,g,0.0,,,,tart; earthy; mild,powder; dry,Purple,#800080,,"gluten_free,ketogenic,lacto_vegetarian,ovo_vegetarian,pescetarian,vegan,vegetarian"
93693,85,ackee,Ethnic Foods,ackee.png,solid,tropical fruit|fruit,0.0,mg,0.0,0.0,mg,0.0,5.14,g,1.87,0.0,g,0.0,25.5,mg,30.91,0.0,mg,0.0,0.0,µg,0.0,8.12,g,2.71,,,,0.0,µg,0.0,0.0,g,0.0,3.35,mg,16.74,0.09,mg,5.67,204.0,mg,8.87,7.48,g,14.96,0.0,mg,0.0,0.85,mg,5.67,0.0,µg,0.0,0.0,mg,0.0,0.0,mg,0.0,70.55,mg,7.06,229.5,mg,6.56,0.0,g,0.0,0.06,mg,3.5,0.0,mg,0.0,15.96,g,24.56,83.3,mg,8.33,0.0,IU,0.0,0.0,µg,0.0,,,,0.0,g,0.0,0.0,mg,0.0,128.35,kcal,6.42,0.0,g,100.0,0.0,µg,0.0,2.97,g,11.9,4.69,mg,26.07,,,,0.0,mg,0.0,14.52,69.72,15.76,85,g,0.0,0.0,0.0,5.322173864945121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,151.79,USD,0.0,g,0.0,,,,mild; nutty; buttery,tender; creamy,Yellow,#FFFF00,,"gluten_free,lacto_vegetarian,low_fodmap,ovo_vegetarian,paleo,pescetarian,primal,vegan,vegetarian,whole30"
11482,113,acorn squash,Produce,acorn-squash.jpg,solid,winter squash|squash|vegetable,0.07,mg,3.67,0.19,mg,9.44,10.08,g,3.67,0.01,g,0.0,12.43,mg,15.07,,,,,,,11.77,g,3.92,0.0,µg,0.0,0.0,µg,0.0,,,,0.79,mg,3.95,0.16,mg,10.55,3.39,mg,0.15,0.9,g,1.81,,,,0.15,mg,0.98,0.56,µg,0.81,,,,0.45,mg,4.52,37.29,mg,3.73,392.11,mg,11.2,0.02,g,0.15,0.01,mg,0.66,0.0,mg,0.0,0.11,g,0.17,40.68,mg,4.07,414.71,IU,8.29,0.0,µg,0.0,,,,0.05,g,0.0,0.17,mg,8.7,45.2,kcal,2.26,,,,19.21,µg,4.8,1.7,g,6.78,0.79,mg,4.39,0.0,µg,0.0,36.16,mg,9.04,6.99,1.97,91.04,113,g,0.0,0.0,0.0,4.810869548631751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.86,USD,,,,,,,mild; sweet; earthy,tender; moist,Orange,#FFA500,,"gluten_free,lacto_vegetarian,ovo_vegetarian,paleo,pescetarian,primal,vegan,vegetarian,whole30"
18375,7,dry yeast,Baking,yeast-granules.jpg,solid,yeast,0.03,mg,1.53,0.02,mg,1.09,1.0,g,0.36,0.3,g,0.0,0.02,mg,0.03,,,,0.03,µg,0.03,2.88,g,0.96,0.0,µg,0.0,0.0,µg,0.08,0.0,g,0.0,2.81,mg,14.07,0.77,mg,51.33,3.57,mg,0.16,2.83,g,5.66,0.0,mg,0.0,0.56,mg,3.71,0.55,µg,0.79,0.0,mg,0.0,0.94,mg,9.45,2.1,mg,0.21,66.85,mg,1.91,0.07,g,0.44,0.28,mg,16.47,0.0,mg,0.0,0.53,g,0.82,44.59,mg,4.46,0.0,IU,0.0,0.0,µg,0.0,2.24,mg,0.0,0.0,g,0.0,0.1,mg,5.25,22.75,kcal,1.14,0.0,g,100.0,163.8,µg,40.95,1.88,g,7.53,0.15,mg,0.84,0.0,µg,0.0,3.78,mg,0.94,40.92,17.34,41.74,7,g,0.0,0.0,0.0,6.985652245743119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,USD,,,,,,,mild,doughy; sticky,White,#FFFFFF,,"gluten_free,ketogenic,lacto_vegetarian,low_fodmap,ovo_vegetarian,pescetarian,vegan,vegetarian"
6979,15,adobo sauce,Ethnic Foods,harissa.jpg,solid,,0.0,mg,0.22,,,,2.6,g,0.94,2.24,g,0.0,0.87,mg,1.05,,,,1.15,µg,1.1,2.79,g,0.93,61.65,µg,0.0,0.0,µg,0.0,0.3,g,0.34,0.07,mg,0.35,0.01,mg,0.4,2572.8,mg,111.86,0.3,g,0.6,0.0,mg,0.0,0.04,mg,0.25,0.45,µg,0.64,0.4,mg,2.69,,,,18.45,mg,1.85,28.05,mg,0.8,0.44,g,2.73,0.0,mg,0.26,0.0,mg,0.0,3.13,g,4.82,5.7,mg,0.57,32.85,IU,0.66,0.0,µg,0.0,0.36,mg,0.0,0.31,g,0.0,0.0,mg,0.0,40.65,kcal,2.03,0.0,g,100.0,1.35,µg,0.34,0.19,g,0.78,0.48,mg,2.67,0.0,µg,0.0,3.45,mg,0.86,2.96,69.54,27.5,15,g,0.0,0.0,0.0,0.6734782664672189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.46,USD,,,,,,,salty; savory; mild,watery; smooth,Brown,#A67C52,,"gluten_free,lacto_vegetarian,ovo_vegetarian,pescetarian,vegan,vegetarian"
1012020,5,adobo seasoning,Spices and Seasonings,onion-powder.jpg,solid,seasoning mix|seasoning,0.03,mg,1.33,0.05,mg,2.45,3.19,g,1.16,0.01,g,0.0,0.06,mg,0.07,,,,0.02,µg,0.02,3.64,g,1.21,0.0,µg,0.0,0.0,µg,0.0,0.12,g,0.13,0.04,mg,0.2,0.02,mg,1.45,3.0,mg,0.13,0.83,g,1.65,0.0,mg,0.0,0.15,mg,1.0,1.2,µg,1.71,0.03,mg,0.22,0.04,mg,0.37,3.95,mg,0.4,59.65,mg,1.7,0.01,g,0.08,0.01,mg,0.41,0.0,mg,0.0,0.04,g,0.06,20.7,mg,2.07,0.0,IU,0.0,0.0,µg,0.0,3.38,mg,0.0,0.01,g,0.0,0.08,mg,4.13,16.55,kcal,0.83,0.0,g,100.0,2.35,µg,0.59,0.45,g,1.8,0.28,mg,1.57,0.0,µg,0.0,3.85,mg,0.96,18.2,1.81,79.99,5,g,5.0,0.16,0.0,0.9760869668553704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.57,USD,0.0,g,0.0,,,,salty; savory; mild,crumbly,Brown,#A67C52,,"gluten_free,ketogenic,lacto_vegetarian,ovo_vegetarian,paleo,pescetarian,primal,vegan,vegetarian,whole30"
16002,130,adzuki beans,Pasta and Rice;Canned and Jarred;Produce,Azuki-beans.jpg,solid,beans|legumes,0.39,mg,19.37,0.74,mg,37.24,22.71,g,8.26,0.01,g,0.0,0.0,mg,0.0,,,,,,,32.2,g,10.73,,,,0.0,µg,0.0,,,,0.93,mg,4.66,0.15,mg,9.97,10.4,mg,0.45,9.78,g,19.55,,,,2.3,mg,15.34,1.56,µg,2.23,,,,0.56,mg,5.59,36.4,mg,3.64,691.6,mg,19.76,0.05,g,0.29,0.08,mg,4.89,0.0,mg,0.0,0.13,g,0.2,218.4,mg,21.84,7.8,IU,0.16,0.0,µg,0.0,,,,0.03,g,0.0,0.12,mg,6.24,166.4,kcal,8.32,,,,157.3,µg,39.33,9.49,g,37.96,2.6,mg,14.44,0.0,µg,0.0,67.6,mg,16.9,23.13,0.69,76.18,130,g,0.0,0.0,0.0,11.285217530053597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.89,USD,,,,,,,earthy; mild,tender; chewy,Red,#FF0000,,"gluten_free,lacto_vegetarian,ovo_vegetarian,pescetarian,vegan,vegetarian"
11663,5,agar,Ethnic Foods;Health Foods,white-powder.jpg,solid,,0.03,mg,1.52,0.22,mg,10.75,3.66,g,1.33,0.0,g,0.0,0.0,mg,0.0,,,,1.22,µg,1.16,4.04,g,1.35,0.0,µg,0.0,0.0,µg,0.0,0.15,g,0.16,0.01,mg,0.05,0.0,mg,0.03,5.1,mg,0.22,0.31,g,0.62,0.0,mg,0.0,0.29,mg,1.93,0.37,µg,0.53,0.25,mg,1.67,0.15,mg,1.51,31.25,mg,3.13,56.25,mg,1.61,0.0,g,0.02,0.01,mg,0.65,0.0,mg,0.0,0.01,g,0.02,2.6,mg,0.26,0.0,IU,0.0,0.0,µg,0.0,3.16,mg,0.0,0.01,g,0.0,0.02,mg,0.76,15.3,kcal,0.76,0.0,g,100.0,29.0,µg,7.25,0.38,g,1.54,1.07,mg,5.94,0.0,µg,0.0,38.5,mg,9.63,7.08,0.77,92.15,5,g,0.0,0.0,0.0,2.1704347840631786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.82,USD,,,,,,,mild,chewy; gooey; firm,White,#FFFFFF,"gluten,soy,wheat",
19912,21,agave,Ethnic Foods;Health Foods,agave.png,liquid,syrup,0.0,mg,0.09,0.0,mg,0.05,16.0,g,5.82,0.0,g,0.0,3.57,mg,4.33,,,,4.72,µg,4.5,16.04,g,5.35,0.0,µg,0.0,0.0,µg,0.0,14.28,g,15.87,0.14,mg,0.72,0.03,mg,1.71,0.84,mg,0.04,0.02,g,0.04,0.0,mg,0.0,0.0,mg,0.01,0.36,µg,0.51,0.21,mg,1.37,,,,0.21,mg,0.02,0.84,mg,0.02,0.0,g,0.0,0.03,mg,2.04,0.0,mg,0.0,0.09,g,0.15,0.21,mg,0.02,,,,0.0,µg,0.0,2.79,mg,0.0,0.0,g,0.0,0.05,mg,2.46,65.1,kcal,3.26,0.0,g,100.0,6.3,µg,1.58,0.04,g,0.17,0.02,mg,0.1,0.0,µg,0.0,0.21,mg,0.05,0.12,1.31,98.57,21,g,15.0,2.4,0.0,0.8586956537126199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.95,USD,,,,,,,sweet,sticky; watery; smooth,Yellow,#FFFACD,,"gluten_free,ketogenic,lacto_vegetarian,low_fodmap,ovo_vegetarian,paleo,pescetarian,primal,vegan,vegetarian,whole30"
1002069,15,aged balsamic vinegar,"Oil, Vinegar, Salad Dressing",balsamic-vinegar.jpg,liquid,balsamic vinegar|vinegar,0.0,mg,0.19,0.02,mg,0.98,2.55,g,0.93,,,,0.0,mg,0.0,,,,,,,2.55,g,0.85,,,,,,,2.24,g,2.49,,,,,,,3.45,mg,0.15,0.07,g,0.15,,,,0.01,mg,0.08,,,,,,,,,,4.05,mg,0.41,16.8,mg,0.48,0.0,g,0.0,,,,,,,0.0,g,0.0,2.85,mg,0.28,0.0,IU,0.0,,,,,,,,,,,,,13.2,kcal,0.66,,,,,,,,,,0.11,mg,0.6,,,,1.8,mg,0.45,2.8,0.0,97.2,15,g,50.0,1.28,0.0,0.1508695658134377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.76,USD,0.0,g,0.0,,,,sour; sweet; tart,watery; smooth,Brown,#5C3317,seafood,"gluten_free,ketogenic,low_fodmap,paleo,pescetarian,primal,whole30"
98996,113,agnolotti,Refrigerated,agnolotti.jpg,solid,filled pasta|pasta,0.0,mg,0.0,0.0,mg,0.0,31.01,g,11.28,0.0,g,0.0,0.0,mg,0.0,0.0,mg,0.0,0.0,µg,0.0,33.22,g,11.07,,,,0.0,µg,0.0,2.21,g,2.46,0.0,mg,0.0,0.0,mg,0.0,719.81,mg,31.3,15.5,g,31.01,0.0,mg,0.0,0.0,mg,0.0,0.0,µg,0.0,0.0,mg,0.0,0.0,mg,0.0,28.25,mg,2.83,0.0,mg,0.0,8.81,g,55.09,0.0,mg,0.0,77.97,mg,25.99,16.61,g,25.56,0.0,mg,0.0,9.04,IU,0.18,0.0,µg,0.0,,,,0.0,g,0.0,0.0,mg,0.0,343.52,kcal,17.18,0.0,g,100.0,0.0,µg,0.0,2.21,g,8.86,6.78,mg,37.67,,,,0.0,mg,0.0,18.01,43.41,38.58,113,g,0.0,0.0,0.0,2.153912945933964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,178.92,USD,0.0,g,0.0,,,,mild,chewy; tender; doughy,Yellow,#F5F5DC,sulfite,"gluten_free,lacto_vegetarian,ovo_vegetarian,paleo,pescetarian,primal,vegan,vegetarian,whole30"
10115117,140,ahi tuna,Seafood,tuna-steak.png,solid,tuna|fish|main dish,0.12,mg,6.02,0.02,mg,1.05,0.0,g,0.0,2.24,g,0.0,0.0,mg,0.0,,,,0.0,µg,0.0,0.0,g,0.0,0.0,µg,0.0,13.2,µg,220.03,0.0,g,0.0,12.12,mg,60.58,0.34,mg,22.49,54.6,mg,2.37,32.66,g,65.32,0.0,mg,0.0,0.84,mg,5.6,51.1,µg,73.0,1.4,mg,9.33,1.48,mg,14.76,11.2,mg,1.12,352.8,mg,10.08,1.76,g,11.0,0.35,mg,20.67,53.2,mg,17.73,6.86,g,10.55,355.6,mg,35.56,3056.2,IU,61.12,7.98,µg,53.2,91.0,mg,0.0,2.01,g,0.0,0.64,mg,31.85,201.6,kcal,10.08,0.0,g,100.0,2.8,µg,0.7,0.0,g,0.0,1.43,mg,7.93,0.0,µg,0.0,70.0,mg,17.5,67.91,32.09,0.0,140,g,0.0,0.0,0.0,23.154782733191613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,479.22,USD,,,,,,,mild; savory; umami,tender; juicy,Red,#FF0000,seafood,"gluten_free,ketogenic,low_fodmap,paleo,pescetarian,primal,whole30"
15117,140,ahi tuna steak,Seafood,tuna-steak.png,solid,tuna steak|fresh tuna|tuna|fish|main dish,0.12,mg,6.02,0.02,mg,1.05,0.0,g,0.0,2.24,g,0.0,0.0,mg,0.0,,,,0.0,µg,0.0,0.0,g,0.0,0.0,µg,0.0,13.2,µg,220.03,0.0,g,0.0,12.12,mg,60.58,0.34,mg,22.49,54.6,mg,2.37,32.66,g,65.32,0.0,mg,0.0,0.84,mg,5.6,51.1,µg,73.0,1.4,mg,9.33,1.48,mg,14.76,11.2,mg,1.12,352.8,mg,10.08,1.76,g,11.0,0.35,mg,20.67,53.2,mg,17.73,6.86,g,10.55,355.6,mg,35.56,3056.2,IU,61.12,7.98,µg,53.2,91.0,mg,0.0,2.01,g,0.0,0.64,mg,31.85,201.6,kcal,10.08,0.0,g,100.0,2.8,µg,0.7,0.0,g,0.0,1.43,mg,7.93,0.0,µg,0.0,70.0,mg,17.5,67.91,32.09,0.0,140,g,0.0,0.0,0.0,23.154782733191613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,479.22,USD,,,,,,,mild; savory; umami,tender; juicy,Red,#FF0000,"dairy,egg,gluten,wheat",
93758,15,aioli,Gourmet;Condiments,aioli.jpg,liquid,condiment,0.0,mg,0.0,0.0,mg,0.0,2.0,g,0.73,0.0,g,0.0,0.0,mg,0.0,0.0,mg,0.0,0.0,µg,0.0,2.0,g,0.67,,,,0.0,µg,0.0,0.0,g,0.0,0.0,mg,0.0,0.0,mg,0.0,140.0,mg,6.09,0.0,g,0.0,0.0,mg,0.0,0.0,mg,0.0,0.0,µg,0.0,0.0,mg,0.0,0.0,mg,0.0,0.0,mg,0.0,0.0,mg,0.0,1.0,g,6.25,0.0,mg,0.0,5.0,mg,1.67,6.0,g,9.23,0.0,mg,0.0,0.0,IU,0.0,0.0,µg,0.0,,,,0.0,g,0.0,0.0,mg,0.0,70.0,kcal,3.5,0.0,g,100.0,0.0,µg,0.0,0.0,g,0.0,0.0,mg,0.0,,,,0.0,mg,0.0,0.0,87.1,12.9,15,g,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,USD,0.0,g,0.0,,,,mild; savory,creamy; smooth; buttery,White,#FFFFFF,egg,"gluten_free,ketogenic,lacto_vegetarian,ovo_vegetarian,paleo,pescetarian,primal,vegetarian,whole30"
10311819,15,aji amarillo,Produce;Ethnic Foods,aji-amarillo.png,solid,chili pepper|peppers|vegetable,0.02,mg,0.97,0.03,mg,1.4,1.1,g,0.4,0.0,g,0.0,21.56,mg,26.13,,,,2.1,µg,2.0,1.32,g,0.44,0.0,µg,0.0,0.0,µg,0.0,0.8,g,0.88,0.19,mg,0.93,0.01,mg,0.72,1.35,mg,0.06,0.28,g,0.56,0.0,mg,0.0,0.04,mg,0.26,0.08,µg,0.11,0.1,mg,0.69,0.03,mg,0.3,2.1,mg,0.21,48.3,mg,1.38,0.01,g,0.04,0.01,mg,0.76,0.0,mg,0.0,0.07,g,0.1,6.45,mg,0.64,142.8,IU,2.86,0.0,µg,0.0,1.63,mg,0.0,0.04,g,0.0,0.08,mg,3.8,6.0,kcal,0.3,0.0,g,100.0,3.45,µg,0.86,0.22,g,0.9,0.15,mg,0.86,0.0,µg,0.0,3.45,mg,0.86,16.02,8.48,75.5,15,g,45.0,0.49,0.0,2.0278260448704595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.3,USD,,,,,,,spicy; fruity; mild,juicy; tender,Yellow,#FFFF00,,"gluten_free,ketogenic,lacto_vegetarian,low_fodmap,ovo_vegetarian,paleo,pescetarian,primal,vegan,vegetarian,whole30"
1006973,15,aji amarillo chili paste,Ethnic Foods,amarillo-chili-sauce.png,solid,chili paste,0.02,mg,0.98,,,,4.23,g,1.54,0.01,g,0.0,2.4,mg,2.91,,,,0.18,µg,0.17,4.31,g,1.44,165.45,µg,0.0,0.0,µg,0.0,1.34,g,1.49,0.24,mg,1.2,0.01,mg,0.9,3.0,mg,0.13,0.38,g,0.75,0.0,mg,0.0,0.02,mg,0.16,0.17,µg,0.24,0.04,mg,0.25,,,,3.0,mg,0.3,55.5,mg,1.59,0.01,g,0.04,0.01,mg,0.62,0.0,mg,0.0,0.05,g,0.07,7.8,mg,0.78,29.85,IU,0.6,0.0,µg,0.0,2.06,mg,0.0,0.02,g,0.0,0.02,mg,1.2,15.6,kcal,0.78,0.0,g,100.0,1.5,µg,0.38,0.08,g,0.3,0.12,mg,0.67,0.0,µg,0.0,1.8,mg,0.45,7.84,2.12,90.04,15,g,0.0,0.0,0.0,0.5956521837607675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.71,USD,,,,,,,spicy; fruity; mild,smooth; gooey,Yellow,#FFFF00,,"gluten_free,ketogenic,lacto_vegetarian,low_fodmap,ovo_vegetarian,paleo,pescetarian,primal,vegan,vegetarian,whole30"
